row_index	kind	split	category	ambiguous_site	reactants	product	detail
1100	hydrogenation	dev	certified_exact_transformation	false	CCOC(=O)C1(C(=O)OCC)CC2=CC(=O)CC2C1	CCOC(=O)C1(C(=O)OCC)CC2CC(=O)CC2C1	certified
1101	hydrogenation	dev	representation_or_normalization_failure	false	CNC[C@H](CC1CCCCC1)NC(=O)c1cccc(C(=CCCCOC)c2ccccc2)c1	CNC[C@H](CC1CCCCC1)NC(=O)c1cccc(C(CCCCOC)c2ccccc2)c1	reactant 'CNC[C@H](CC1CCCCC1)NC(=O)c1cccc(C(=CCCCOC)c2ccccc2)c1' failed to parse: SMILES parse error: unsupported SMILES feature '@' (v0.1 scope: no stereo/disconnected/isotope)
1102	hydrogenation	validation	validity_or_conservation_failure	false	C=C(C)Cc1nc(C(=O)OCC)c(O)c2sc(-c3ccccc3)nc12	CCOC(=O)c1nc(CC(C)C)c2nc(-c3ccccc3)sc2c1O	atom 15 has element S outside the allowed set ["H", "C", "N", "O", "F"]
1103	hydrogenation	dev	certified_exact_transformation	false	C=C(C)c1cc2c(cc1OC1CN(C(=O)OC(C)(C)C)C1)N1C(=NNC(=O)C1C)CO2	CC(C)c1cc2c(cc1OC1CN(C(=O)OC(C)(C)C)C1)N1C(=NNC(=O)C1C)CO2	certified
1104	hydrogenation	dev	representation_or_normalization_failure	false	CCOC(=O)/C=C/c1c(-c2ccccc2)c2cc(C)c(C)cc2c(=O)n1C	CCOC(=O)CCc1c(-c2ccccc2)c2cc(C)c(C)cc2c(=O)n1C	reactant 'CCOC(=O)/C=C/c1c(-c2ccccc2)c2cc(C)c(C)cc2c(=O)n1C' failed to parse: SMILES parse error: unsupported SMILES feature '/' (v0.1 scope: no stereo/disconnected/isotope)
1105	hydrogenation	holdout	certified_exact_transformation	false	C=Cc1nc(-c2ccccc2)c(CN(Cc2cccc(OCC)c2)Cc2ccc3c(c2)OCCO3)n1CCCC	CCCCn1c(CC)nc(-c2ccccc2)c1CN(Cc1cccc(OCC)c1)Cc1ccc2c(c1)OCCO2	certified
1106	hydrogenation	holdout	structurally_shaped_wrong_transformation	false	O=Cc1ccc(C#Cc2ccc(OCc3ccccc3)nn2)cc1	O=Cc1ccc(CCc2ccc(OCc3ccccc3)nn2)cc1	computed=C20H16N2O2 (via hydrogenation) declared=C20H18N2O2 -- tried: hydrogenation
1107	hydrogenation	holdout	certified_exact_transformation	false	CN(C)c1ccc(C(=CC2CCCC2)c2cc3cccnc3[nH]2)cc1	CN(C)c1ccc(C(CC2CCCC2)c2cc3cccnc3[nH]2)cc1	certified
1108	hydrogenation	validation	representation_or_normalization_failure	false	CC(C)[C@@H](NC(=O)OC(C)(C)C)C(=O)/C=C\c1cccc(C#N)c1	CC(C)[C@@H](NC(=O)OC(C)(C)C)C(=O)CCc1cccc(C#N)c1	reactant 'CC(C)[C@@H](NC(=O)OC(C)(C)C)C(=O)/C=C\c1cccc(C#N)c1' failed to parse: SMILES parse error: unsupported SMILES feature '@' (v0.1 scope: no stereo/disconnected/isotope)
1109	hydrogenation	validation	representation_or_normalization_failure	false	COC(=O)[C@@H](OC(C)(C)C)c1c(C)c(C)c2nc3cn2c1N1CCC(C)(CC1)OCC=CC[C@H](C)Oc1c(F)cc(F)cc1-c1cccc-3c1	COC(=O)[C@@H](OC(C)(C)C)c1c(C)c(C)c2nc3cn2c1N1CCC(C)(CC1)OCCCC[C@H](C)Oc1c(F)cc(F)cc1-c1cccc-3c1	reactant 'COC(=O)[C@@H](OC(C)(C)C)c1c(C)c(C)c2nc3cn2c1N1CCC(C)(CC1)OCC=CC[C@H](C)Oc1c(F)cc(F)cc1-c1cccc-3c1' failed to parse: SMILES parse error: unsupported SMILES feature '@' (v0.1 scope: no stereo/disconnected/isotope)
1110	hydrogenation	holdout	validity_or_conservation_failure	false	CC1c2nnn(-c3cncnc3)c2C=CN1C(=O)c1cccc(C(F)(F)F)c1Cl	CC1c2nnn(-c3cncnc3)c2CCN1C(=O)c1cccc(C(F)(F)F)c1Cl	atom 28 has element Cl outside the allowed set ["H", "C", "N", "O", "F"]
1111	hydrogenation	validation	representation_or_normalization_failure	false	CCC(=O)NC/C=C1\CCc2ncc3c(c21)CCO3	CCC(=O)NCCC1CCc2ncc3c(c21)CCO3	reactant 'CCC(=O)NC/C=C1\CCc2ncc3c(c21)CCO3' failed to parse: SMILES parse error: unsupported SMILES feature '/' (v0.1 scope: no stereo/disconnected/isotope)
1112	hydrogenation	holdout	structurally_shaped_wrong_transformation	false	O=C(O)C(S)=Cc1c(Cl)cccc1Cl	O=C(O)c1cc2c(Cl)cccc2s1	computed=C9H8Cl2O2S (via hydrogenation) declared=C9H5ClO2S -- tried: hydrogenation
1113	hydrogenation	holdout	validity_or_conservation_failure	false	CC1(C)C=C(c2ccc(F)cc2)c2ccc(NS(C)(=O)=O)cc2O1	CC1(C)CC(c2ccc(F)cc2)c2ccc(NS(C)(=O)=O)cc2O1	atom 17 has element S outside the allowed set ["H", "C", "N", "O", "F"]
1114	hydrogenation	dev	structurally_shaped_wrong_transformation	false	CSc1ccc(O)c(C(C=C(C)C)c2cccc[n+]2[O-])c1	CSc1ccc2c(c1)C(c1cccc[n+]1[O-])CC(C)(C)O2	computed=C17H21NO2S (via hydrogenation) declared=C17H19NO2S -- tried: hydrogenation
1115	hydrogenation	dev	representation_or_normalization_failure	false	C=Cc1cc2c3ccnc(C)c3c(=O)n(C)c2cc1OC[C@H](CC(C)C)NC(=O)OC(C)(C)C	CCc1cc2c3ccnc(C)c3c(=O)n(C)c2cc1OC[C@H](CC(C)C)NC(=O)OC(C)(C)C	reactant 'C=Cc1cc2c3ccnc(C)c3c(=O)n(C)c2cc1OC[C@H](CC(C)C)NC(=O)OC(C)(C)C' failed to parse: SMILES parse error: unsupported SMILES feature '@' (v0.1 scope: no stereo/disconnected/isotope)
1116	hydrogenation	dev	representation_or_normalization_failure	false	CCOC(=O)/C=C/c1ccc(C(CC)(CC)c2ccc(/C=C/C(OCOC)(C(F)(F)F)C(F)(F)F)c(C)c2)cc1C	CCOC(=O)CCc1ccc(C(CC)(CC)c2ccc(/C=C/C(OCOC)(C(F)(F)F)C(F)(F)F)c(C)c2)cc1C	reactant 'CCOC(=O)/C=C/c1ccc(C(CC)(CC)c2ccc(/C=C/C(OCOC)(C(F)(F)F)C(F)(F)F)c(C)c2)cc1C' failed to parse: SMILES parse error: unsupported SMILES feature '/' (v0.1 scope: no stereo/disconnected/isotope)
1117	hydrogenation	dev	structurally_shaped_wrong_transformation	false	Cn1cc(C(=O)NCCO)c(Nc2ccc(C#CCO)cc2F)cc1=O	Cn1cc(C(=O)NCCO)c(Nc2ccc(CCCO)cc2F)cc1=O	computed=C18H20FN3O4 (via hydrogenation) declared=C18H22FN3O4 -- tried: hydrogenation
1118	hydrogenation	dev	representation_or_normalization_failure	false	CCOC(=O)/C=C/c1cc(SCc2ccccc2)ccc1Nc1cc(F)c(Br)cc1C	Cc1cc(Br)c(F)cc1-n1c(=O)ccc2cc(SCc3ccccc3)ccc21	reactant 'CCOC(=O)/C=C/c1cc(SCc2ccccc2)ccc1Nc1cc(F)c(Br)cc1C' failed to parse: SMILES parse error: unsupported SMILES feature '/' (v0.1 scope: no stereo/disconnected/isotope)
1119	hydrogenation	dev	validity_or_conservation_failure	false	COc1ccc2c(c1)C(=CCO)C(C)(C)C(N(C)S(=O)(=O)c1ccc(C)cc1)C2	COc1ccc2c(c1)C(CCO)C(C)(C)C(N(C)S(=O)(=O)c1ccc(C)cc1)C2	atom 18 has element S outside the allowed set ["H", "C", "N", "O", "F"]
1120	hydrogenation	validation	structurally_shaped_wrong_transformation	false	COc1cc(Cl)ccc1C#CCCO	COc1cc(Cl)ccc1CCCCO	computed=C11H13ClO2 (via hydrogenation) declared=C11H15ClO2 -- tried: hydrogenation
1121	hydrogenation	holdout	certified_exact_transformation	false	CC(CCC1=CCCC1=O)OCc1ccccc1	CC(CCC1CCCC1=O)OCc1ccccc1	certified
1122	hydrogenation	dev	representation_or_normalization_failure	false	CNC(=O)c1cc(OC)cc(/C=C/C(=O)OC)n1	CNC(=O)c1cc(OC)cc(CCC(=O)OC)n1	reactant 'CNC(=O)c1cc(OC)cc(/C=C/C(=O)OC)n1' failed to parse: SMILES parse error: unsupported SMILES feature '/' (v0.1 scope: no stereo/disconnected/isotope)
1123	hydrogenation	holdout	representation_or_normalization_failure	false	Cc1ccc(/C(=C/C2CCCC2)c2ccc(S(=O)(=O)C3CC3)cc2)[nH]c1=O	Cc1ccc(C(CC2CCCC2)c2ccc(S(=O)(=O)C3CC3)cc2)[nH]c1=O	reactant 'Cc1ccc(/C(=C/C2CCCC2)c2ccc(S(=O)(=O)C3CC3)cc2)[nH]c1=O' failed to parse: SMILES parse error: unsupported SMILES feature '/' (v0.1 scope: no stereo/disconnected/isotope)
1124	hydrogenation	validation	representation_or_normalization_failure	false	C=CCOC(=O)C1(Cc2cc(F)c(NC(=O)OCc3ccccc3)c(CCCC)c2)CSCC(NC(=O)OC(C)(C)C)C1=O	CCCCc1cc(C[C@@H]2CSC[C@H](NC(=O)OC(C)(C)C)C2=O)cc(F)c1NC(=O)OCc1ccccc1	declared product 'CCCCc1cc(C[C@@H]2CSC[C@H](NC(=O)OC(C)(C)C)C2=O)cc(F)c1NC(=O)OCc1ccccc1' failed to parse: SMILES parse error: unsupported SMILES feature '@' (v0.1 scope: no stereo/disconnected/isotope)
1125	hydrogenation	dev	certified_exact_transformation	false	C=C(C)c1cncc(-c2cc3c(cn2)cnn3-c2cccc(F)n2)c1	CC(C)c1cncc(-c2cc3c(cn2)cnn3-c2cccc(F)n2)c1	certified
1126	hydrogenation	validation	certified_exact_transformation	false	CCOC(=O)C=Cc1ccccc1CC#N	CCOC(=O)CCc1ccccc1CC#N	certified
1127	hydrogenation	dev	representation_or_normalization_failure	false	COC(=O)/C=C/c1cc(C)cc(NC(C)=O)n1	COC(=O)CCc1cc(C)cc(NC(C)=O)n1	reactant 'COC(=O)/C=C/c1cc(C)cc(NC(C)=O)n1' failed to parse: SMILES parse error: unsupported SMILES feature '/' (v0.1 scope: no stereo/disconnected/isotope)
1128	hydrogenation	dev	certified_exact_transformation	false	CCCCC(=CC(=O)OCC)c1oc2cc(C)ccc2c1C	CCCCC(CC(=O)OCC)c1oc2cc(C)ccc2c1C	certified
1129	hydrogenation	holdout	certified_exact_transformation	false	CCOC(=O)C=Cc1cc2cc(-c3ccc(C(C)(C)C)cc3)ccc2n1-c1ccc(OC2CCCC2)cc1	CCOC(=O)CCc1cc2cc(-c3ccc(C(C)(C)C)cc3)ccc2n1-c1ccc(OC2CCCC2)cc1	certified
1130	hydrogenation	holdout	validity_or_conservation_failure	false	Clc1ccc(C2=CCNC2)cc1Cl	Clc1ccc(C2CCNC2)cc1Cl	atom 0 has element Cl outside the allowed set ["H", "C", "N", "O", "F"]
1131	hydrogenation	validation	certified_exact_transformation	false	C=C(C)c1cnc2c(NC(=O)OC(C)(C)C)c(C(=O)OCC)oc2c1	CCOC(=O)c1oc2cc(C(C)C)cnc2c1NC(=O)OC(C)(C)C	certified
1132	hydrogenation	dev	certified_exact_transformation	false	Cc1ccc2c(c1)c1c(n2C=Cc2ccc(C)nc2)CCN(C(=O)OC(C)(C)C)C1	Cc1ccc2c(c1)c1c(n2CCc2ccc(C)nc2)CCN(C(=O)OC(C)(C)C)C1	certified
1133	hydrogenation	dev	representation_or_normalization_failure	false	O=c1[nH]cnc2[nH]c(-c3ccnc(/C=C/c4ccc(CN5CCOCC5)c(F)c4)c3)cc12	O=c1[nH]cnc2[nH]c(-c3ccnc(CCc4ccc(CN5CCOCC5)c(F)c4)c3)cc12	reactant 'O=c1[nH]cnc2[nH]c(-c3ccnc(/C=C/c4ccc(CN5CCOCC5)c(F)c4)c3)cc12' failed to parse: SMILES parse error: unsupported SMILES feature '/' (v0.1 scope: no stereo/disconnected/isotope)
1134	hydrogenation	validation	certified_exact_transformation	false	O=C(O)C=Cc1cccc(C(F)(F)F)c1	O=C(O)CCc1cccc(C(F)(F)F)c1	certified
1135	hydrogenation	dev	certified_exact_transformation	true	CCOC(=O)C=CC1CCC2CC=CC=C2N1C(=O)C(=O)OCC	CCOC(=O)CCC1CCC2CC=CC=C2N1C(=O)C(=O)OCC	certified
1136	hydrogenation	dev	certified_exact_transformation	false	CCC=C(CCC)c1cnc(-c2c(CC)cccc2CC)cc1OC	CCCC(CCC)c1cnc(-c2c(CC)cccc2CC)cc1OC	certified
1137	hydrogenation	dev	validity_or_conservation_failure	false	CCOC(=O)C1=CCC(C)(C)c2cc(O[Si](C)(C)C(C)(C)C)c(C)cc21	CCOC(=O)C1CCC(C)(C)c2cc(O[Si](C)(C)C(C)(C)C)c(C)cc21	atom 15 has element Si outside the allowed set ["H", "C", "N", "O", "F"]
1138	hydrogenation	holdout	validity_or_conservation_failure	false	COc1ccc(C=Cc2sccc2OC2OC(CO)C(O)C(O)C2O)cc1	COc1ccc(CCc2sccc2OC2OC(CO)C(O)C(O)C2O)cc1	atom 9 has element S outside the allowed set ["H", "C", "N", "O", "F"]
1139	hydrogenation	holdout	validity_or_conservation_failure	false	COc1ccc2c(c1)C(c1cccc(Cl)c1)=CCC2	COc1ccc2c(c1)C(c1cccc(Cl)c1)CCC2	atom 14 has element Cl outside the allowed set ["H", "C", "N", "O", "F"]
1140	hydrogenation	holdout	representation_or_normalization_failure	false	CCCc1cc(C)[nH]c(=O)c1CNC(=O)c1cc(/C=C/C(=O)OCC)cc2c1c(C)cn2C(C)C	CCCc1cc(C)[nH]c(=O)c1CNC(=O)c1cc(CCC(=O)OCC)cc2c1c(C)cn2C(C)C	reactant 'CCCc1cc(C)[nH]c(=O)c1CNC(=O)c1cc(/C=C/C(=O)OCC)cc2c1c(C)cn2C(C)C' failed to parse: SMILES parse error: unsupported SMILES feature '/' (v0.1 scope: no stereo/disconnected/isotope)
1141	hydrogenation	holdout	representation_or_normalization_failure	false	C=CCOC(=O)[C@H]1CCCN1C(=O)CCCCC(=O)N1CCC[C@@H]1C(=O)OCC=C	O=C1OCC=CCOC(=O)[C@H]2CCCN2C(=O)CCCCC(=O)N2CCC[C@H]12	reactant 'C=CCOC(=O)[C@H]1CCCN1C(=O)CCCCC(=O)N1CCC[C@@H]1C(=O)OCC=C' failed to parse: SMILES parse error: unsupported SMILES feature '@' (v0.1 scope: no stereo/disconnected/isotope)
1142	hydrogenation	dev	representation_or_normalization_failure	false	CCCCC#Cc1nc(C(C)(C)C)ncc1C(=O)N(CC(C)C)[C@H]1C[C@@H](C(=O)OC)CN(C(=O)OC(C)(C)C)C1	CCCCCCc1nc(C(C)(C)C)ncc1C(=O)N(CC(C)C)[C@H]1C[C@@H](C(=O)OC)CN(C(=O)OC(C)(C)C)C1	reactant 'CCCCC#Cc1nc(C(C)(C)C)ncc1C(=O)N(CC(C)C)[C@H]1C[C@@H](C(=O)OC)CN(C(=O)OC(C)(C)C)C1' failed to parse: SMILES parse error: unsupported SMILES feature '@' (v0.1 scope: no stereo/disconnected/isotope)
1143	hydrogenation	dev	structurally_shaped_wrong_transformation	false	CC(C)(C)OC(=O)N1CCC(F)(C#Cc2ccc(F)cc2)CC1	CC(C)(C)OC(=O)N1CCC(F)(CCc2ccc(F)cc2)CC1	computed=C18H23F2NO2 (via hydrogenation) declared=C18H25F2NO2 -- tried: hydrogenation
1144	hydrogenation	validation	structurally_shaped_wrong_transformation	false	COc1ccc(C#CCCCO)cc1	COc1ccc(CCCCCO)cc1	computed=C12H16O2 (via hydrogenation) declared=C12H18O2 -- tried: hydrogenation
1145	hydrogenation	dev	structurally_shaped_wrong_transformation	false	CCOC(=O)C(=CNC1CC1)C(=O)c1c(N)c(F)c(F)c(OC(F)F)c1F	CCOC(=O)c1cn(C2CC2)c2c(OC(F)F)c(F)c(F)c(N)c2c1=O	computed=C16H17F5N2O4 (via hydrogenation) declared=C16H14F4N2O4 -- tried: hydrogenation
1146	hydrogenation	validation	certified_exact_transformation	false	N#CC(C#N)=Cc1ccc(OC(F)(F)F)cc1	N#CC(C#N)Cc1ccc(OC(F)(F)F)cc1	certified
1147	hydrogenation	dev	validity_or_conservation_failure	false	Cc1nn(-c2ccccc2)c(Sc2cc(Cl)cc(Cl)c2)c1C=Cc1ccccc1	Cc1nn(-c2ccccc2)c(Sc2cc(Cl)cc(Cl)c2)c1CCc1ccccc1	atom 11 has element S outside the allowed set ["H", "C", "N", "O", "F"]
1148	hydrogenation	holdout	validity_or_conservation_failure	false	Cc1c(C=CCCCC(=O)O)cccc1C(=O)c1ccc(Cl)cc1	Cc1c(CCCCCC(=O)O)cccc1C(=O)c1ccc(Cl)cc1	atom 21 has element Cl outside the allowed set ["H", "C", "N", "O", "F"]
1149	hydrogenation	holdout	structurally_shaped_wrong_transformation	false	N#Cc1ccc(C#Cc2cc(Cl)ccc2-c2nc3ccccc3n2CC2CCCCC2)cc1	N#Cc1ccc(CCc2cc(Cl)ccc2-c2nc3ccccc3n2CC2CCCCC2)cc1	computed=C29H26ClN3 (via hydrogenation) declared=C29H28ClN3 -- tried: hydrogenation
1150	hydrogenation	holdout	structurally_shaped_wrong_transformation	false	CC(C)(C)OC(=O)CSC(NCc1ccccc1)=C1C(=O)CCCC1=O	CC(C)(C)OC(=O)c1sc(NCc2ccccc2)c2c1CCCC2=O	computed=C20H27NO4S (via hydrogenation) declared=C20H23NO3S -- tried: hydrogenation
1151	hydrogenation	validation	representation_or_normalization_failure	false	OC[C@@H](O)[C@H](c1ccccc1)n1ccc2cc(C#Cc3ccccc3)ccc21	OC[C@@H](O)[C@H](c1ccccc1)n1ccc2cc(CCc3ccccc3)ccc21	reactant 'OC[C@@H](O)[C@H](c1ccccc1)n1ccc2cc(C#Cc3ccccc3)ccc21' failed to parse: SMILES parse error: unsupported SMILES feature '@' (v0.1 scope: no stereo/disconnected/isotope)
1152	hydrogenation	holdout	representation_or_normalization_failure	false	CC(C)(NC1=C[C@H](c2cccc(OC(F)(F)F)c2)N(c2ccc(OC(F)(F)F)cc2)C1=O)c1cccc(C(F)(F)F)n1	CC(C)(N[C@@H]1C[C@H](c2cccc(OC(F)(F)F)c2)N(c2ccc(OC(F)(F)F)cc2)C1=O)c1cccc(C(F)(F)F)n1	reactant 'CC(C)(NC1=C[C@H](c2cccc(OC(F)(F)F)c2)N(c2ccc(OC(F)(F)F)cc2)C1=O)c1cccc(C(F)(F)F)n1' failed to parse: SMILES parse error: unsupported SMILES feature '@' (v0.1 scope: no stereo/disconnected/isotope)
1153	hydrogenation	dev	certified_exact_transformation	false	O=C1C=CCCN1c1cnn(-c2cccnc2)c1	O=C1CCCCN1c1cnn(-c2cccnc2)c1	certified
1154	hydrogenation	holdout	certified_exact_transformation	false	CCOC(=O)C=Cc1ccc(COc2ccccc2)cc1N(C)CCc1ccc2ccccc2c1	CCOC(=O)CCc1ccc(COc2ccccc2)cc1N(C)CCc1ccc2ccccc2c1	certified
1155	hydrogenation	dev	certified_exact_transformation	false	CCC(=O)NCC=C1CCc2ccc3nc(C)oc3c21	CCC(=O)NCCC1CCc2ccc3nc(C)oc3c21	certified
1156	hydrogenation	dev	certified_exact_transformation	false	CCOC(=O)C=Cc1cn(CC(=O)N(C)CCc2ccccc2)c2ccc(OCc3ccccc3)cc12	CCOC(=O)CCc1cn(CC(=O)N(C)CCc2ccccc2)c2ccc(OCc3ccccc3)cc12	certified
1157	hydrogenation	validation	validity_or_conservation_failure	false	CC(C)(C)N1CC=C(c2cc(-c3ccc(F)cc3)c3ccc(=O)n(-c4c(Cl)cccc4Cl)c3c2)CC1	CC(C)(C)N1CCC(c2cc(-c3ccc(F)cc3)c3ccc(=O)n(-c4c(Cl)cccc4Cl)c3c2)CC1	atom 26 has element Cl outside the allowed set ["H", "C", "N", "O", "F"]
1158	hydrogenation	validation	structurally_shaped_wrong_transformation	false	Cc1ccc(C#CCO)cc1Cl	Cc1ccc(CCCO)cc1Cl	computed=C10H11ClO (via hydrogenation) declared=C10H13ClO -- tried: hydrogenation
1159	hydrogenation	dev	structurally_shaped_wrong_transformation	false	CCCCN(C)C(N)=C(C#N)C(N)=S	CCCCN(C)c1nsc(N)c1C#N	computed=C9H18N4S (via hydrogenation) declared=C9H14N4S -- tried: hydrogenation
1160	hydrogenation	dev	structurally_shaped_wrong_transformation	false	CCCCOC(=O)CCC#Cc1ccc2c(n1)NCCO2	CCCCOC(=O)CCCCc1ccc2c(n1)NCCO2	computed=C16H22N2O3 (via hydrogenation) declared=C16H24N2O3 -- tried: hydrogenation
1161	hydrogenation	dev	certified_exact_transformation	false	CCOC(=O)C=C1CC2CCCC(C1)N2C(=O)OC(C)(C)C	CCOC(=O)CC1CC2CCCC(C1)N2C(=O)OC(C)(C)C	certified
1162	hydrogenation	holdout	representation_or_normalization_failure	false	Cc1ccc(S(=O)(=O)n2cc(/C=C/c3cccnc3)c3ccccc32)cc1	Cc1ccc(S(=O)(=O)n2cc(CCc3cccnc3)c3ccccc32)cc1	reactant 'Cc1ccc(S(=O)(=O)n2cc(/C=C/c3cccnc3)c3ccccc32)cc1' failed to parse: SMILES parse error: unsupported SMILES feature '/' (v0.1 scope: no stereo/disconnected/isotope)
1163	hydrogenation	validation	certified_exact_transformation	false	O=C(O)C=CCCCc1cccc2cncn12	O=C(O)CCCCCc1cccc2cncn12	certified
1164	hydrogenation	dev	certified_exact_transformation	false	C=Cc1cnc2ccc(Cc3nnc4ccc(C)nn34)cc2c1	CCc1cnc2ccc(Cc3nnc4ccc(C)nn34)cc2c1	certified
1165	hydrogenation	holdout	representation_or_normalization_failure	false	O=C(C=Cc1cccc(F)c1)c1cnc2ccc(N3CCC[C@@H]3c3cccc(F)c3)nn12	O=C(CCc1cccc(F)c1)c1cnc2ccc(N3CCC[C@@H]3c3cccc(F)c3)nn12	reactant 'O=C(C=Cc1cccc(F)c1)c1cnc2ccc(N3CCC[C@@H]3c3cccc(F)c3)nn12' failed to parse: SMILES parse error: unsupported SMILES feature '@' (v0.1 scope: no stereo/disconnected/isotope)
1166	hydrogenation	dev	representation_or_normalization_failure	false	O=S(=O)(c1ccc(F)cc1)c1ccc(/C=C/c2ccc(F)cc2)nc1	O=S(=O)(c1ccc(F)cc1)c1ccc(CCc2ccc(F)cc2)nc1	reactant 'O=S(=O)(c1ccc(F)cc1)c1ccc(/C=C/c2ccc(F)cc2)nc1' failed to parse: SMILES parse error: unsupported SMILES feature '/' (v0.1 scope: no stereo/disconnected/isotope)
1167	hydrogenation	dev	certified_exact_transformation	false	NCCC=Cc1ccc(-c2ccccc2)cc1	NCCCCc1ccc(-c2ccccc2)cc1	certified
1168	hydrogenation	validation	validity_or_conservation_failure	false	C=C(C)CC(O)c1c(Cl)ccc(F)c1Cl	CC(C)CC(O)c1c(Cl)ccc(F)c1Cl	atom 8 has element Cl outside the allowed set ["H", "C", "N", "O", "F"]
1169	hydrogenation	dev	certified_exact_transformation	true	C=Cc1ccc(NC2=CC3=NCN(C)C3=CC2(F)C(=O)OC)c(F)c1	CCc1ccc(NC2=CC3=NCN(C)C3=CC2(F)C(=O)OC)c(F)c1	certified
1170	hydrogenation	dev	certified_exact_transformation	false	CC(C)=CCC(C)C=O	CC(C)CCC(C)C=O	certified
1171	hydrogenation	holdout	structurally_shaped_wrong_transformation	false	O=C(NCc1ccc(C#CCCCOc2ccc(F)cc2)cc1)C(F)(F)F	O=C(NCc1ccc(CCCCCOc2ccc(F)cc2)cc1)C(F)(F)F	computed=C20H19F4NO2 (via hydrogenation) declared=C20H21F4NO2 -- tried: hydrogenation
1172	hydrogenation	dev	representation_or_normalization_failure	false	CNc1ncnc2c1ncn2/C=C/c1cc(NC(=O)c2cccc(C(F)(F)F)c2)ccc1C	CNc1ncnc2c1ncn2CCc1cc(NC(=O)c2cccc(C(F)(F)F)c2)ccc1C	reactant 'CNc1ncnc2c1ncn2/C=C/c1cc(NC(=O)c2cccc(C(F)(F)F)c2)ccc1C' failed to parse: SMILES parse error: unsupported SMILES feature '/' (v0.1 scope: no stereo/disconnected/isotope)
1173	hydrogenation	holdout	structurally_shaped_wrong_transformation	false	CN(C)CCC(Oc1ccccc1)c1ccc(C#CCCN2CCCCC2)cc1	CN(C)CCC(Oc1ccccc1)c1ccc(CCCCN2CCCCC2)cc1	computed=C26H36N2O (via hydrogenation) declared=C26H38N2O -- tried: hydrogenation
1174	hydrogenation	dev	certified_exact_transformation	false	CC(C)CC1C=C(C(=O)O)C1	CC(C)CC1CC(C(=O)O)C1	certified
1175	hydrogenation	validation	representation_or_normalization_failure	false	O=C(O)/C(=C\c1cccc(C(F)(F)F)c1)c1ccc(C(F)(F)F)cc1	O=C(O)C(Cc1cccc(C(F)(F)F)c1)c1ccc(C(F)(F)F)cc1	reactant 'O=C(O)/C(=C\c1cccc(C(F)(F)F)c1)c1ccc(C(F)(F)F)cc1' failed to parse: SMILES parse error: unsupported SMILES feature '/' (v0.1 scope: no stereo/disconnected/isotope)
1176	hydrogenation	validation	validity_or_conservation_failure	false	CC(C)(C)OC(=O)N1CCC(COC2CC=C(c3ccc(S(C)(=O)=O)cc3)CC2)CC1	CC(C)(C)OC(=O)N1CCC(COC2CCC(c3ccc(S(C)(=O)=O)cc3)CC2)CC1	atom 21 has element S outside the allowed set ["H", "C", "N", "O", "F"]
1177	hydrogenation	dev	representation_or_normalization_failure	false	CN(C)CCCn1ncc2cc(/C=C/c3ccc(O)cc3)ccc2c1=O	CN(C)CCCn1ncc2cc(CCc3ccc(O)cc3)ccc2c1=O	reactant 'CN(C)CCCn1ncc2cc(/C=C/c3ccc(O)cc3)ccc2c1=O' failed to parse: SMILES parse error: unsupported SMILES feature '/' (v0.1 scope: no stereo/disconnected/isotope)
1178	hydrogenation	holdout	certified_exact_transformation	false	CN(C)C1C=Cc2ccccc2CC1	CN(C)C1CCc2ccccc2CC1	certified
1179	hydrogenation	dev	validity_or_conservation_failure	false	CCCCCCC[N+]12CCC(CC1)C(=CCc1ccc(Cl)cc1)C2	CCCCCCC[N+]12CCC(CC1)C(CCc1ccc(Cl)cc1)C2	atom 20 has element Cl outside the allowed set ["H", "C", "N", "O", "F"]
1180	hydrogenation	holdout	certified_exact_transformation	false	Cc1n[nH]c(C=Cc2ccccc2)c1-c1ccncc1	Cc1n[nH]c(CCc2ccccc2)c1-c1ccncc1	certified
1181	hydrogenation	dev	certified_exact_transformation	false	CC(C)(C)CC1C=C(C(=O)O)C1	CC(C)(C)CC1CC(C(=O)O)C1	certified
1182	hydrogenation	holdout	representation_or_normalization_failure	false	COc1ccc(-c2ccc(/C=C/[C@@H]3O[C@H]4OC(C)(C)O[C@H]4[C@H]3CCn3nnc4ccccc4c3=O)cc2)cc1	COc1ccc(-c2ccc(CC[C@@H]3O[C@H]4OC(C)(C)O[C@H]4[C@H]3CCn3nnc4ccccc4c3=O)cc2)cc1	reactant 'COc1ccc(-c2ccc(/C=C/[C@@H]3O[C@H]4OC(C)(C)O[C@H]4[C@H]3CCn3nnc4ccccc4c3=O)cc2)cc1' failed to parse: SMILES parse error: unsupported SMILES feature '/' (v0.1 scope: no stereo/disconnected/isotope)
1183	hydrogenation	holdout	policy_or_hazard_rejection	false	CC1(C)CC=CC(=O)C1Cc1ccc([N+](=O)[O-])cc1	CC1(C)CCCC(=O)C1Cc1ccc([N+](=O)[O-])cc1	reactant flagged by hazard heuristics: HazardScore { nitro_count: 1, nitro_density: 0.05263157894736842, peroxide_count: 0, unsaturation_ratio: 0.42105263157894735 }
